date_id,transaction_date,transaction_ts,transaction_id,customer_id,seq_no,product_id,channel,coupon_code,coupon_flag,unit_price_currency,quantity,unit_price,gross_amount,discount_percent,discount_amount,tax_amount,net_amount,net_amount_inr
20250809,2025-08-09,2025-08-09T21:31:39.000Z,652441,CUST000000227337,1,2000000490977,Website,new10,1,INR,1,904,904,8,73,100,931,931
20250809,2025-08-09,2025-08-09T07:01:49.000Z,652475,CUST000000186442,2,2000000219516,Mobile,new10,1,USD,1,8,8,5,1,1,8,707
20250809,2025-08-09,2025-08-09T17:56:55.000Z,652487,CUST000000223329,1,2000000085562,Mobile,null,0,INR,1,4692,4692,8,376,517,4833,4833
20250809,2025-08-09,2025-08-09T13:51:29.000Z,652498,CUST000000126690,1,2000000007205,Mobile,null,0,SGD,1,39,39,11,5,5,39,2660
20250809,2025-08-09,2025-08-09T04:07:44.000Z,652503,CUST000000149274,1,2000000241425,Mobile,null,0,SGD,1,30,30,7,3,6,33,2250
20250809,2025-08-09,2025-08-09T22:24:46.000Z,652506,CUST000000228992,1,2000000205113,Website,null,0,USD,1,3,3,0,0,1,4,354
20250809,2025-08-09,2025-08-09T06:30:47.000Z,652525,CUST000000062352,2,2000000389806,Website,null,0,GBP,2,28,56,5,3,3,56,6607
20250809,2025-08-09,2025-08-09T05:08:49.000Z,652534,CUST000000192801,1,2000000324609,Website,fest20,1,INR,1,436,436,0,0,53,489,489
20250809,2025-08-09,2025-08-09T12:25:45.000Z,652544,CUST000000049105,2,2000000110899,Website,new10,1,GBP,1,345,345,21,73,14,286,33743
20250809,2025-08-09,2025-08-09T05:59:06.000Z,652547,CUST000000125869,1,2000000305714,Mobile,null,0,INR,1,1793,1793,19,341,73,1525,1525
20250809,2025-08-09,2025-08-09T07:24:45.000Z,652551,CUST000000172872,1,2000000039640,Website,null,0,SGD,2,90,180,17,31,8,157,10705
20250809,2025-08-09,2025-08-09T02:13:27.000Z,652554,CUST000000041986,1,2000000289755,Mobile,null,0,INR,1,79731,79731,16,12757,12072,79046,79046
20250809,2025-08-09,2025-08-09T02:49:32.000Z,652578,CUST000000107991,1,2000000497662,Website,null,0,GBP,2,11,22,15,4,1,19,2242
20250809,2025-08-09,2025-08-09T23:28:29.000Z,652579,CUST000000019954,2,2000000229522,Mobile,prime5,1,INR,2,1410,2820,10,282,304,2842,2842
20250809,2025-08-09,2025-08-09T20:26:43.000Z,652580,CUST000000003600,2,2000000097213,Mobile,null,0,INR,1,1260,1260,12,152,134,1242,1242
20250809,2025-08-09,2025-08-09T20:26:43.000Z,652580,CUST000000003600,4,2000000258874,Mobile,null,0,INR,1,36796,36796,0,0,6619,43415,43415
20250809,2025-08-09,2025-08-09T10:08:59.000Z,652591,CUST000000166828,2,2000000353371,Website,fest20,1,USD,1,352,352,4,15,41,378,33374
20250809,2025-08-09,2025-08-09T17:34:38.000Z,652598,CUST000000243451,3,2000000410241,Mobile,null,0,INR,2,9749,19498,9,1755,3180,20923,20923
20250809,2025-08-09,2025-08-09T07:44:43.000Z,652608,CUST000000284914,2,2000000128382,Mobile,null,0,INR,1,1169,1169,16,188,178,1159,1159
20250809,2025-08-09,2025-08-09T08:23:29.000Z,652624,CUST000000020911,1,2000000256894,Website,null,0,INR,1,65445,65445,9,5891,7150,66704,66704
20250809,2025-08-09,2025-08-09T11:40:59.000Z,652639,CUST000000254326,1,2000000091617,Mobile,null,0,SGD,1,780,780,20,156,76,700,47727
20250809,2025-08-09,2025-08-09T16:23:19.000Z,652651,CUST000000086321,1,2000000177021,Website,fest20,1,INR,1,1746,1746,0,0,210,1956,1956
20250809,2025-08-09,2025-08-09T08:25:14.000Z,652658,CUST000000002617,2,2000000050737,Website,fest20,1,INR,1,1057,1057,20,212,102,947,947
20250809,2025-08-09,2025-08-09T08:53:49.000Z,652690,CUST000000156261,1,2000000350592,Mobile,null,0,SGD,1,18,18,11,2,2,18,1228
20250809,2025-08-09,2025-08-09T18:09:43.000Z,652695,CUST000000191601,3,2000000460772,Website,null,0,INR,1,56138,56138,5,2807,6415,59746,59746
20250809,2025-08-09,2025-08-09T01:31:07.000Z,652713,CUST000000107672,1,2000000026237,Website,null,0,INR,1,728,728,9,66,80,742,742
20250809,2025-08-09,2025-08-09T18:47:53.000Z,652735,CUST000000095254,1,2000000030678,Website,fest20,1,INR,1,35094,35094,13,4563,3644,34175,34175
20250809,2025-08-09,2025-08-09T22:47:38.000Z,652756,CUST000000089140,1,2000000471020,Mobile,new10,1,INR,1,94645,94645,4,3786,10932,101791,101791
20250809,2025-08-09,2025-08-09T09:46:17.000Z,652765,CUST000000207508,3,2000000235141,Website,save50,1,AED,2,149,298,5,15,35,318,7690
20250809,2025-08-09,2025-08-09T17:30:41.000Z,652769,CUST000000144211,2,2000000328454,Mobile,null,0,CAD,1,853,853,24,205,33,681,42856
20250809,2025-08-09,2025-08-09T11:45:22.000Z,652793,CUST000000098682,1,2000000082721,Mobile,null,0,INR,2,46346,92692,0,0,4635,97327,97327
20250809,2025-08-09,2025-08-09T12:18:05.000Z,652840,CUST000000022742,3,2000000122090,Website,null,0,AUD,2,323,646,4,26,32,652,37523
20250809,2025-08-09,2025-08-09T14:27:57.000Z,652859,CUST000000155010,2,2000000373416,Mobile,fest20,1,GBP,1,35,35,13,5,2,32,3776
20250809,2025-08-09,2025-08-09T02:38:28.000Z,652865,CUST000000080074,3,2000000389370,Website,null,0,INR,1,1591,1591,7,112,178,1657,1657
20250809,2025-08-09,2025-08-09T00:04:41.000Z,652870,CUST000000155799,3,2000000025209,Website,fest20,1,INR,1,7941,7941,13,1033,826,7734,7734
20250809,2025-08-09,2025-08-09T09:45:35.000Z,652871,CUST000000090512,1,2000000298016,Mobile,null,0,INR,1,7036,7036,12,845,1112,7303,7303
20250809,2025-08-09,2025-08-09T23:36:48.000Z,652874,CUST000000149954,1,2000000139173,Mobile,null,0,AUD,1,44,44,10,5,5,44,2533
20250809,2025-08-09,2025-08-09T07:54:16.000Z,652875,CUST000000127172,1,2000000169910,Website,null,0,INR,1,1839,1839,8,148,204,1895,1895
20250809,2025-08-09,2025-08-09T15:45:05.000Z,652879,CUST000000182266,1,2000000456898,Mobile,fest20,1,INR,1,1621,1621,10,163,176,1634,1634
20250809,2025-08-09,2025-08-09T13:30:26.000Z,652896,CUST000000025672,4,2000000412931,Website,null,0,INR,1,73101,73101,0,0,8773,81874,81874
20250809,2025-08-09,2025-08-09T14:56:10.000Z,652899,CUST000000155499,1,2000000372051,Website,null,0,INR,1,14226,14226,18,2561,1408,13073,13073
20250809,2025-08-09,2025-08-09T14:56:10.000Z,652899,CUST000000155499,2,2000000372884,Website,null,0,INR,2,367,734,5,37,35,732,732
20250809,2025-08-09,2025-08-09T13:15:03.000Z,652904,CUST000000134880,1,2000000180724,Website,null,0,SGD,1,279,279,9,26,31,284,19364
20250809,2025-08-09,2025-08-09T08:58:40.000Z,652906,CUST000000231597,1,2000000148588,Website,null,0,INR,1,1276,1276,23,294,50,1032,1032
20250809,2025-08-09,2025-08-09T15:55:32.000Z,652911,CUST000000176612,4,2000000334493,Website,fest20,1,USD,2,31,62,12,8,10,64,5651
20250809,2025-08-09,2025-08-09T22:28:35.000Z,652913,CUST000000239220,1,2000000333243,Mobile,null,0,INR,1,633,633,11,70,102,665,665
20250809,2025-08-09,2025-08-09T14:04:44.000Z,652945,CUST000000037194,1,2000000297606,Mobile,null,0,INR,1,514,514,0,0,26,540,540
20250809,2025-08-09,2025-08-09T11:43:51.000Z,652946,CUST000000291543,1,2000000372686,Mobile,new10,1,INR,1,29515,29515,9,2657,1346,28204,28204
20250809,2025-08-09,2025-08-09T14:52:07.000Z,652958,CUST000000205277,1,2000000485218,Website,null,0,GBP,1,10,10,8,1,2,11,1298
20250809,2025-08-09,2025-08-09T20:55:53.000Z,652963,CUST000000285275,3,2000000149509,Mobile,new10,1,AUD,1,1100,1100,8,88,51,1063,61176
20250809,2025-08-09,2025-08-09T00:07:29.000Z,652967,CUST000000031984,2,2000000075846,Website,null,0,INR,1,6431,6431,11,708,1036,6759,6759
20250809,2025-08-09,2025-08-09T01:25:16.000Z,652992,CUST000000054369,2,2000000414652,Mobile,null,0,GBP,1,338,338,10,34,16,320,37754
20250809,2025-08-09,2025-08-09T11:55:49.000Z,652995,CUST000000042712,2,2000000061177,Website,null,0,INR,2,308,616,2,13,73,676,676
20250809,2025-08-09,2025-08-09T07:48:07.000Z,653006,CUST000000169794,1,2000000249872,Mobile,prime5,1,USD,3,99,297,0,0,36,333,29401
20250809,2025-08-09,2025-08-09T13:16:56.000Z,653008,CUST000000241817,1,2000000393568,Mobile,null,0,AED,1,97,97,12,12,5,90,2177
20250809,2025-08-09,2025-08-09T05:05:27.000Z,653023,CUST000000034671,1,2000000425566,Mobile,null,0,AED,1,355,355,13,47,38,346,8367
20250809,2025-08-09,2025-08-09T21:20:19.000Z,653031,CUST000000025283,1,2000000253060,Mobile,fest20,1,INR,1,3871,3871,10,388,174,3657,3657
20250809,2025-08-09,2025-08-09T07:29:06.000Z,653054,CUST000000065015,3,2000000257181,Website,new10,1,INR,1,1553,1553,0,0,187,1740,1740
20250809,2025-08-09,2025-08-09T13:26:52.000Z,653055,CUST000000170981,2,2000000236995,Website,null,0,AED,1,224,224,15,34,35,225,5441
20250809,2025-08-09,2025-08-09T01:39:25.000Z,653063,CUST000000291676,2,2000000221786,Mobile,null,0,AED,1,105,105,17,18,11,98,2370
20250809,2025-08-09,2025-08-09T20:42:24.000Z,653068,CUST000000102513,2,2000000111773,Mobile,null,0,INR,1,4326,4326,0,0,217,4543,4543
20250809,2025-08-09,2025-08-09T04:30:29.000Z,653071,CUST000000228263,1,2000000192994,Mobile,null,0,INR,1,17573,17573,11,1934,782,16421,16421
20250809,2025-08-09,2025-08-09T22:20:47.000Z,653085,CUST000000147006,3,2000000151786,Mobile,null,0,SGD,1,77,77,21,17,4,64,4364
20250809,2025-08-09,2025-08-09T12:20:16.000Z,653109,CUST000000124418,1,2000000485263,Mobile,null,0,SGD,2,164,328,2,7,39,360,24545
20250809,2025-08-09,2025-08-09T12:20:16.000Z,653109,CUST000000124418,2,2000000231693,Mobile,null,0,SGD,4,261,1044,7,74,49,1019,69476
20250809,2025-08-09,2025-08-09T08:17:43.000Z,653116,CUST000000245770,3,2000000365039,Mobile,new10,1,AUD,1,200,200,15,30,9,179,10302
20250809,2025-08-09,2025-08-09T01:53:46.000Z,653128,CUST000000126994,1,2000000246536,Website,null,0,GBP,1,133,133,11,15,22,140,16518
20250809,2025-08-09,2025-08-09T03:42:09.000Z,653132,CUST000000060413,3,2000000172811,Mobile,save50,1,INR,2,147,294,11,33,48,309,309
20250809,2025-08-09,2025-08-09T15:10:50.000Z,653155,CUST000000249204,1,2000000229546,Website,null,0,INR,1,3652,3652,5,183,416,3885,3885
20250809,2025-08-09,2025-08-09T20:56:06.000Z,653173,CUST000000089671,1,2000000141091,Website,null,0,INR,1,29034,29034,16,4646,1219,25607,25607
20250809,2025-08-09,2025-08-09T00:08:43.000Z,653178,CUST000000244434,1,2000000022093,Website,fest20,1,AED,1,584,584,0,0,71,655,15838
20250809,2025-08-09,2025-08-09T02:38:49.000Z,653185,CUST000000174044,2,2000000030746,Mobile,null,0,INR,1,5503,5503,7,386,923,6040,6040
20250809,2025-08-09,2025-08-09T08:40:29.000Z,653195,CUST000000084357,1,2000000248295,Mobile,null,0,CAD,1,94,94,0,0,18,112,7049
20250809,2025-08-09,2025-08-09T07:34:54.000Z,653218,CUST000000004661,1,2000000241166,Website,prime5,1,INR,2,1180,2360,15,354,243,2249,2249
20250809,2025-08-09,2025-08-09T17:43:41.000Z,653221,CUST000000188971,1,2000000373041,Website,null,0,INR,1,86813,86813,12,10418,9209,85604,85604
20250809,2025-08-09,2025-08-09T18:54:47.000Z,653227,CUST000000037216,1,2000000375496,Website,null,0,GBP,1,136,136,19,26,20,130,15338
20250809,2025-08-09,2025-08-09T18:25:09.000Z,653231,CUST000000145062,2,2000000057965,Website,null,0,INR,1,3933,3933,8,315,182,3800,3800
20250809,2025-08-09,2025-08-09T00:28:30.000Z,653243,CUST000000256656,1,2000000024158,Mobile,null,0,AED,1,31,31,4,2,2,31,750
20250809,2025-08-09,2025-08-09T09:55:14.000Z,653246,CUST000000233733,1,2000000022963,Mobile,null,0,GBP,1,896,896,25,224,81,753,88839
20250809,2025-08-09,2025-08-09T23:06:36.000Z,653261,CUST000000176697,1,2000000010533,Mobile,fest20,1,INR,1,586,586,10,59,64,591,591
20250809,2025-08-09,2025-08-09T21:45:05.000Z,653280,CUST000000296287,1,2000000131160,Website,null,0,CAD,2,41,82,0,0,11,93,5853
20250809,2025-08-09,2025-08-09T23:52:06.000Z,653281,CUST000000186748,2,2000000036519,Mobile,fest20,1,USD,1,1147,1147,0,0,207,1354,119545
20250809,2025-08-09,2025-08-09T15:56:44.000Z,653287,CUST000000089279,1,2000000293936,Website,null,0,INR,4,4436,17744,6,1065,1994,18673,18673
20250809,2025-08-09,2025-08-09T09:36:24.000Z,653331,CUST000000176646,1,2000000143132,Website,null,0,INR,1,34874,34874,0,0,4185,39059,39059
20250809,2025-08-09,2025-08-09T13:10:12.000Z,653334,CUST000000104436,1,2000000038087,Mobile,fest20,1,CAD,1,81,81,10,9,9,81,5098
20250809,2025-08-09,2025-08-09T23:24:40.000Z,653357,CUST000000237831,1,2000000209685,Website,null,0,GBP,3,113,339,0,0,18,357,42119
20250809,2025-08-09,2025-08-09T05:17:12.000Z,653358,CUST000000249369,3,2000000278650,Mobile,fest20,1,INR,1,1157,1157,22,255,46,948,948
20250809,2025-08-09,2025-08-09T07:50:52.000Z,653387,CUST000000276450,1,2000000462424,Mobile,null,0,SGD,1,40,40,0,0,5,45,3069
20250809,2025-08-09,2025-08-09T07:50:52.000Z,653387,CUST000000276450,2,2000000474434,Mobile,null,0,SGD,2,30,60,15,9,7,58,3955
20250809,2025-08-09,2025-08-09T11:06:34.000Z,653389,CUST000000129728,1,2000000423326,Website,null,0,INR,1,2738,2738,2,55,321,3004,3004
20250809,2025-08-09,2025-08-09T14:24:55.000Z,653393,CUST000000069996,1,2000000303932,Mobile,new10,1,GBP,1,6,6,7,1,2,7,826
20250809,2025-08-09,2025-08-09T19:51:53.000Z,653397,CUST000000002237,1,2000000316109,Website,null,0,SGD,1,51,51,8,5,3,49,3341
20250809,2025-08-09,2025-08-09T19:51:53.000Z,653397,CUST000000002237,2,2000000056012,Website,null,0,SGD,1,1642,1642,24,395,226,1473,100430
20250809,2025-08-09,2025-08-09T16:10:10.000Z,653409,CUST000000212155,1,2000000376479,Mobile,null,0,INR,1,80537,80537,8,6443,3724,77818,77818
20250809,2025-08-09,2025-08-09T09:11:52.000Z,653448,CUST000000201582,1,2000000133034,Website,null,0,INR,3,3186,9558,3,287,1119,10390,10390
20250809,2025-08-09,2025-08-09T05:49:47.000Z,653450,CUST000000142471,1,2000000318523,Mobile,null,0,INR,2,46738,93476,14,13087,4032,84421,84421
20250809,2025-08-09,2025-08-09T23:32:02.000Z,653454,CUST000000085996,2,2000000370736,Mobile,fest20,1,INR,1,2447,2447,0,0,123,2570,2570
20250809,2025-08-09,2025-08-09T04:41:49.000Z,653457,CUST000000097181,1,2000000358642,Website,null,0,USD,1,129,129,16,21,6,114,10066
20250809,2025-08-09,2025-08-09T19:56:32.000Z,653461,CUST000000135284,3,2000000107493,Website,new10,1,CAD,1,188,188,21,40,8,156,9818
20250809,2025-08-09,2025-08-09T04:12:05.000Z,653474,CUST000000293344,4,2000000067056,Mobile,save50,1,INR,2,10615,21230,3,637,2484,23077,23077
20250809,2025-08-09,2025-08-09T13:38:01.000Z,653475,CUST000000276168,3,2000000128849,Mobile,null,0,INR,2,11395,22790,12,2735,3591,23646,23646
20250810,2025-08-10,2025-08-10T08:45:05.000Z,653485,CUST000000259764,2,2000000023007,Website,prime5,1,SGD,1,40,40,1,1,5,44,3000
20250810,2025-08-10,2025-08-10T03:56:58.000Z,653493,CUST000000083414,2,2000000422749,Website,null,0,INR,3,4881,14643,1,147,2621,17117,17117
20250810,2025-08-10,2025-08-10T06:20:56.000Z,653494,CUST000000071109,1,2000000212753,Website,null,0,CAD,2,18,36,11,4,6,38,2392
20250810,2025-08-10,2025-08-10T19:39:40.000Z,653496,CUST000000284820,1,2000000127637,Mobile,null,0,INR,1,2372,2372,5,119,272,2525,2525
20250810,2025-08-10,2025-08-10T18:07:56.000Z,653505,CUST000000143970,1,2000000474434,Mobile,null,0,SGD,1,30,30,0,0,4,34,2319
20250810,2025-08-10,2025-08-10T01:30:34.000Z,653507,CUST000000209424,3,2000000180304,Website,save50,1,AED,1,351,351,0,0,42,393,9503
20250810,2025-08-10,2025-08-10T00:12:16.000Z,653510,CUST000000038870,1,2000000152929,Website,null,0,GBP,2,25,50,21,11,8,47,5546
20250810,2025-08-10,2025-08-10T15:44:23.000Z,653522,CUST000000019575,2,2000000202570,Mobile,new10,1,INR,3,3968,11904,9,1072,1299,12131,12131
20250810,2025-08-10,2025-08-10T19:01:46.000Z,653524,CUST000000125707,4,2000000295299,Website,null,0,SGD,1,1830,1830,0,0,92,1922,131042
20250810,2025-08-10,2025-08-10T02:55:17.000Z,653532,CUST000000175724,1,2000000220635,Website,null,0,INR,1,1996,1996,10,200,90,1886,1886
20250810,2025-08-10,2025-08-10T20:52:54.000Z,653538,CUST000000105977,1,2000000110455,Mobile,null,0,INR,1,6023,6023,16,964,611,5670,5670
20250810,2025-08-10,2025-08-10T07:56:49.000Z,653543,CUST000000022888,5,2000000351278,Mobile,null,0,INR,1,3934,3934,8,315,434,4053,4053
20250810,2025-08-10,2025-08-10T22:14:16.000Z,653552,CUST000000270016,1,2000000124292,Website,fest20,1,INR,1,3943,3943,12,474,627,4096,4096
20250810,2025-08-10,2025-08-10T14:57:05.000Z,653563,CUST000000230274,1,2000000053127,Mobile,null,0,INR,1,2118,2118,13,276,222,2064,2064
20250810,2025-08-10,2025-08-10T14:10:28.000Z,653566,CUST000000057083,1,2000000048475,Website,null,0,INR,1,1993,1993,10,200,322,2115,2115
20250810,2025-08-10,2025-08-10T16:06:11.000Z,653591,CUST000000131230,1,2000000455754,Website,fest20,1,INR,1,4104,4104,11,452,439,4091,4091
20250810,2025-08-10,2025-08-10T19:13:12.000Z,653594,CUST000000264024,2,2000000091723,Website,null,0,INR,1,963,963,8,78,106,991,991
20250810,2025-08-10,2025-08-10T05:19:28.000Z,653642,CUST000000003410,1,2000000365589,Mobile,null,0,INR,1,6819,6819,2,137,806,7488,7488
20250810,2025-08-10,2025-08-10T19:39:17.000Z,653650,CUST000000091852,1,2000000113814,Mobile,null,0,CAD,1,162,162,8,13,18,167,10510
20250810,2025-08-10,2025-08-10T14:17:38.000Z,653651,CUST000000238984,1,2000000219899,Mobile,fest20,1,INR,2,811,1622,2,33,192,1781,1781
20250810,2025-08-10,2025-08-10T06:49:04.000Z,653655,CUST000000075097,3,2000000315164,Mobile,null,0,INR,1,421,421,16,68,43,396,396
20250810,2025-08-10,2025-08-10T19:02:42.000Z,653685,CUST000000275098,1,2000000324647,Website,fest20,1,SGD,1,172,172,3,6,21,187,12750
20250810,2025-08-10,2025-08-10T15:38:24.000Z,653695,CUST000000117865,2,2000000101101,Mobile,null,0,GBP,1,14,14,18,3,1,12,1416
20250810,2025-08-10,2025-08-10T04:32:39.000Z,653697,CUST000000012406,1,2000000082158,Mobile,null,0,INR,1,9899,9899,7,693,1104,10310,10310
20250810,2025-08-10,2025-08-10T17:29:47.000Z,653707,CUST000000224960,2,2000000077673,Website,null,0,INR,1,3385,3385,0,0,170,3555,3555
20250810,2025-08-10,2025-08-10T11:07:46.000Z,653711,CUST000000128364,1,2000000017617,Website,null,0,INR,1,3387,3387,4,136,392,3643,3643
20250810,2025-08-10,2025-08-10T04:48:54.000Z,653713,CUST000000165140,1,2000000430997,Website,null,0,INR,3,3246,9738,18,1753,1430,9415,9415
20250810,2025-08-10,2025-08-10T23:30:54.000Z,653717,CUST000000279421,1,2000000233048,Website,null,0,INR,1,3843,3843,11,423,412,3832,3832
20250810,2025-08-10,2025-08-10T00:22:06.000Z,653734,CUST000000285422,1,2000000202143,Website,new10,1,INR,1,1769,1769,12,213,78,1634,1634
20250810,2025-08-10,2025-08-10T20:35:21.000Z,653752,CUST000000256366,1,2000000310107,Mobile,null,0,INR,1,6645,6645,20,1329,640,5956,5956
20250810,2025-08-10,2025-08-10T22:06:48.000Z,653765,CUST000000246791,1,2000000361574,Website,null,0,INR,1,4688,4688,10,469,212,4431,4431
20250810,2025-08-10,2025-08-10T07:04:13.000Z,653780,CUST000000239513,1,2000000429694,Website,new10,1,CAD,1,13,13,6,1,2,14,882
20250810,2025-08-10,2025-08-10T06:06:48.000Z,653789,CUST000000165911,1,2000000146270,Mobile,null,0,INR,2,371,742,11,82,34,694,694
20250810,2025-08-10,2025-08-10T05:42:31.000Z,653794,CUST000000258891,2,2000000366425,Website,null,0,INR,2,16433,32866,14,4602,5073,33337,33337
20250810,2025-08-10,2025-08-10T10:20:34.000Z,653798,CUST000000025186,2,2000000216867,Mobile,null,0,INR,1,897,897,8,72,42,867,867
20250810,2025-08-10,2025-08-10T16:36:10.000Z,653801,CUST000000050197,1,2000000040943,Website,fest20,1,GBP,1,17,17,21,4,2,15,1770
20250810,2025-08-10,2025-08-10T10:05:33.000Z,653802,CUST000000122453,1,2000000234076,Mobile,fest20,1,SGD,1,207,207,6,13,24,218,14864
20250810,2025-08-10,2025-08-10T14:00:16.000Z,653810,CUST000000251132,1,2000000340432,Mobile,null,0,INR,1,29597,29597,17,5032,2942,27507,27507
20250810,2025-08-10,2025-08-10T14:49:17.000Z,653816,CUST000000017817,1,2000000048208,Mobile,null,0,CAD,1,81,81,1,1,10,90,5664
20250810,2025-08-10,2025-08-10T01:11:23.000Z,653821,CUST000000176966,3,2000000313337,Website,new10,1,CAD,1,40,40,11,5,5,40,2518
20250810,2025-08-10,2025-08-10T09:03:51.000Z,653823,CUST000000058989,1,2000000401829,Website,null,0,USD,1,618,618,11,68,67,617,54475
20250810,2025-08-10,2025-08-10T15:20:50.000Z,653824,CUST000000246665,1,2000000389998,Website,null,0,INR,1,5622,5622,7,394,261,5489,5489
20250810,2025-08-10,2025-08-10T15:20:50.000Z,653824,CUST000000246665,2,2000000316062,Website,null,0,INR,1,4686,4686,15,703,477,4460,4460
20250810,2025-08-10,2025-08-10T21:33:59.000Z,653827,CUST000000132897,2,2000000495217,Website,null,0,AED,2,397,794,9,72,131,853,20626
20250810,2025-08-10,2025-08-10T11:49:21.000Z,653850,CUST000000058846,3,2000000160115,Website,null,0,INR,1,6130,6130,1,62,731,6799,6799
20250810,2025-08-10,2025-08-10T08:52:27.000Z,653877,CUST000000109475,1,2000000469782,Mobile,fest20,1,GBP,1,24,24,20,5,3,22,2596
20250810,2025-08-10,2025-08-10T11:22:11.000Z,653882,CUST000000244830,1,2000000249254,Mobile,null,0,INR,2,2019,4038,13,525,422,3935,3935
20250810,2025-08-10,2025-08-10T17:13:17.000Z,653885,CUST000000044254,2,2000000015545,Mobile,prime5,1,INR,1,2551,2551,13,332,111,2330,2330
20250810,2025-08-10,2025-08-10T22:02:10.000Z,653894,CUST000000049123,1,2000000398655,Website,null,0,AED,1,4221,4221,20,845,168,3544,85694
20250810,2025-08-10,2025-08-10T20:12:38.000Z,653906,CUST000000254021,1,2000000152714,Mobile,new10,1,INR,1,1322,1322,26,344,118,1096,1096
20250810,2025-08-10,2025-08-10T10:41:02.000Z,653930,CUST000000105467,2,2000000251974,Mobile,prime5,1,GBP,1,69,69,0,0,4,73,8613
20250810,2025-08-10,2025-08-10T14:25:49.000Z,653932,CUST000000284580,1,2000000342498,Mobile,null,0,USD,1,64,64,0,0,8,72,6357
20250810,2025-08-10,2025-08-10T21:46:55.000Z,653934,CUST000000070560,1,2000000040219,Website,null,0,INR,1,2939,2939,0,0,353,3292,3292
20250810,2025-08-10,2025-08-10T08:13:46.000Z,653938,CUST000000249515,4,2000000415512,Website,null,0,SGD,1,92,92,9,9,11,94,6409
20250810,2025-08-10,2025-08-10T18:32:13.000Z,653943,CUST000000080360,1,2000000484877,Website,save50,1,GBP,2,11,22,10,3,3,22,2596
20250810,2025-08-10,2025-08-10T14:53:14.000Z,653944,CUST000000234630,1,2000000199542,Mobile,null,0,INR,1,5691,5691,0,0,683,6374,6374
20250810,2025-08-10,2025-08-10T06:32:12.000Z,653950,CUST000000093982,1,2000000408774,Mobile,prime5,1,INR,1,113938,113938,5,5697,5398,113639,113639
20250810,2025-08-10,2025-08-10T10:35:24.000Z,653954,CUST000000193165,2,2000000132730,Website,save50,1,INR,1,97576,97576,6,5855,11053,102774,102774
20250810,2025-08-10,2025-08-10T06:41:16.000Z,653956,CUST000000276157,1,2000000389073,Mobile,null,0,INR,1,3744,3744,4,150,650,4244,4244
20250810,2025-08-10,2025-08-10T10:50:54.000Z,653957,CUST000000064734,4,2000000065526,Website,null,0,GBP,1,57,57,11,7,7,57,6725
20250810,2025-08-10,2025-08-10T02:44:57.000Z,653962,CUST000000168292,2,2000000033075,Mobile,null,0,INR,1,14623,14623,9,1317,1593,14899,14899
20250810,2025-08-10,2025-08-10T18:01:21.000Z,653973,CUST000000071743,1,2000000187228,Website,fest20,1,USD,1,37,37,24,9,2,30,2649
20250810,2025-08-10,2025-08-10T01:44:23.000Z,653994,CUST000000251598,1,2000000136110,Website,fest20,1,INR,1,18888,18888,0,0,2267,21155,21155
20250810,2025-08-10,2025-08-10T02:11:20.000Z,654013,CUST000000141840,1,2000000399331,Mobile,fest20,1,AED,1,56,56,1,1,3,58,1403
20250810,2025-08-10,2025-08-10T14:53:33.000Z,654025,CUST000000017958,1,2000000331171,Mobile,null,0,CAD,1,166,166,0,0,9,175,11013
20250810,2025-08-10,2025-08-10T21:50:07.000Z,654031,CUST000000164520,1,2000000056531,Website,new10,1,INR,1,601,601,6,37,68,632,632
20250810,2025-08-10,2025-08-10T12:15:55.000Z,654081,CUST000000266072,1,2000000374055,Mobile,new10,1,GBP,1,326,326,10,33,36,329,38816
20250810,2025-08-10,2025-08-10T13:17:11.000Z,654084,CUST000000101343,4,2000000052090,Mobile,save50,1,CAD,3,7,21,13,3,3,21,1322
20250810,2025-08-10,2025-08-10T13:02:05.000Z,654089,CUST000000197616,1,2000000177403,Mobile,null,0,SGD,1,34,34,0,0,5,39,2660
20250810,2025-08-10,2025-08-10T00:32:48.000Z,654101,CUST000000225672,3,2000000327280,Website,null,0,INR,1,1777,1777,11,196,80,1661,1661
20250810,2025-08-10,2025-08-10T01:41:49.000Z,654102,CUST000000031061,1,2000000139050,Mobile,null,0,INR,1,6133,6133,9,552,672,6253,6253
20250810,2025-08-10,2025-08-10T16:27:17.000Z,654105,CUST000000084984,2,2000000033532,Website,null,0,INR,1,1770,1770,0,0,89,1859,1859
20250810,2025-08-10,2025-08-10T05:55:50.000Z,654111,CUST000000090623,2,2000000487038,Website,fest20,1,INR,1,4583,4583,28,1284,397,3696,3696
20250810,2025-08-10,2025-08-10T01:42:39.000Z,654124,CUST000000164180,1,2000000309743,Website,null,0,INR,1,13986,13986,8,1119,2311,15178,15178
20250810,2025-08-10,2025-08-10T02:26:08.000Z,654142,CUST000000236629,3,2000000449005,Mobile,null,0,INR,1,53137,53137,0,0,9565,62702,62702
20250810,2025-08-10,2025-08-10T06:44:43.000Z,654157,CUST000000055114,2,2000000149394,Mobile,null,0,INR,4,21394,85576,0,0,10270,95846,95846
20250810,2025-08-10,2025-08-10T21:04:04.000Z,654159,CUST000000010911,2,2000000078366,Mobile,null,0,INR,1,842,842,8,68,94,868,868
20250810,2025-08-10,2025-08-10T02:23:28.000Z,654165,CUST000000045838,1,2000000238173,Mobile,fest20,1,GBP,1,16,16,2,1,3,18,2124
