product_id,sku,category_code,category_name,brand_code,brand_name,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000027449,RKBR-TOY-00248,TOY,Toys & Games,RKBR,RocketBear,Pink,One-Size,Wood,89,35.9,14.9,3.2,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027456,FTFX-APP-00249,APP,Apparel,FTFX,FitFlex,White,L,Plastic,749,17.8,6.5,5.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027463,SKYL-CE-0024A,CE,Electronics,SKYL,SkyLink,Purple,One-Size,Glass,725,8.6,7.3,7.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027470,HMNS-HNK-0024B,HNK,Home & Kitchen,HMNS,HomeNest,Red,One-Size,Rubber,179,20.5,10.9,12.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027487,WRMH-HNK-0024C,HNK,Home & Kitchen,WRMH,WarmHearth,Purple,One-Size,Glass,1147,21.3,13.9,5.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027494,KDLN-TOY-0024D,TOY,Toys & Games,KDLN,KiddoLand,Yellow,One-Size,Aluminum,202,24.4,14.8,11.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027500,TRBZ-SPT-0024E,SPT,Sports & Outdoors,TRBZ,TrailBlazer,Pink,XXL,Leather,224,16.2,7.6,5.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027517,QLHS-BKS-0024F,BKS,Books,QLHS,QuillHouse,null,One-Size,Steel,387,18.9,17.6,9.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027524,CKMT-HNK-0024G,HNK,Home & Kitchen,CKMT,CookMate,Black,One-Size,Plastic,183,26.9,2.1,8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027531,HMNS-HNK-0024H,HNK,Home & Kitchen,HMNS,HomeNest,Beige,One-Size,Polyester,241,11.2,19.3,7.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027548,SKYL-CE-0024I,CE,Electronics,SKYL,SkyLink,White,One-Size,Cotton,242,30.4,2,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027555,AQPR-HNK-0024J,HNK,Home & Kitchen,AQPR,AquaPure,Gray,One-Size,Polyester,214,19.3,7.1,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027562,SKYL-CE-0024K,CE,Electronics,SKYL,SkyLink,Navy,One-Size,Cotton,482,21.6,6,7.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027579,ARFT-SPT-0024L,SPT,Sports & Outdoors,ARFT,AeroFit,Green,XL,Plastic,531,13.1,11.1,11.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027586,ECOT-CE-0024M,CE,Electronics,ECOT,EcoTone,Pink,One-Size,Rubber,311,13.3,15.3,4.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027593,NOVW-CE-0024N,CE,Electronics,NOVW,NovaWave,Purple,One-Size,Steel,352,21.4,4.4,10.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027609,DMLX-BPC-0024O,BPC,Beauty & Personal Care,DMLX,DermaLux,Gray,One-Size,Plastic,351,36.1,14.5,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027616,ZNTH-CE-0024P,CE,Electronics,ZNTH,Zenith,Pink,One-Size,Paper,410,16.9,7.6,9.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027623,PRLV-HNK-0024Q,HNK,Home & Kitchen,PRLV,PureLiving,Purple,One-Size,Paper,351,21.5,5.6,3.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027630,CBLT-APP-0024R,APP,Apparel,CBLT,CobaltWear,Beige,One-Size,Paper,95,21,11.6,8.9,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027647,BYTM-CE-0024S,CE,Electronics,BYTM,ByteMax,Gray,One-Size,Cotton,265,3,9.1,8.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027654,NOVW-CE-0024T,CE,Electronics,NOVW,NovaWave,Purple,One-Size,Steel,192,22.5,7.4,4.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027661,NTCH-GRC-0024U,GRCY,Grocery,NTCH,NutriChoice,Black,One-Size,Glass,133,27.6,8.1,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027678,HMNS-HNK-0024V,HNK,Home & Kitchen,HMNS,HomeNest,Pink,One-Size,Leather,462,34.6,7.9,2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027685,DMLX-BPC-0024W,BPC,Beauty & Personal Care,DMLX,DermaLux,Red,One-Size,Rubber,96,23.9,11.5,11,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027692,ALMS-BPC-0024X,BPC,Beauty & Personal Care,ALMS,AloeMist,Green,One-Size,Wood,383,18.9,6.5,8.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027708,ARFT-SPT-0024Y,SPT,Sports & Outdoors,ARFT,AeroFit,Red,One-Size,Rubber,189,10.7,9.2,9.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027715,STAC-BKS-0024Z,BKS,Books,STAC,StoryArc,null,One-Size,Aluminum,202,17,15.4,4.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027722,LFSP-BKS-00250,BKS,Books,LFSP,Leaf&Spine,null,One-Size,Steel,362,20.9,7.2,9.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027739,NTCH-GRC-00251,GRCY,Grocery,NTCH,NutriChoice,Beige,One-Size,Plastic,217,19.4,12.5,11.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027746,SMLN-SPT-00252,SPT,Sports & Outdoors,SMLN,SummitLine,Green,XXL,Glass,328,22.5,5.4,6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027753,DMLX-BPC-00253,BPC,Beauty & Personal Care,DMLX,DermaLux,Yellow,One-Size,Glass,394,6.4,16.1,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027760,BYTM-CE-00254,CE,Electronics,BYTM,ByteMax,Purple,One-Size,Rubber,781,23.9,16.6,8.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027777,GMFG-TOY-00255,TOY,Toys & Games,GMFG,GameForge,Gray,One-Size,Cotton,119,25.5,13.5,3.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027784,FTFX-APP-00256,APP,Apparel,FTFX,FitFlex,Pink,S,Cotton,355,23.4,18.4,11.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027791,FTFX-APP-00257,APP,Apparel,FTFX,FitFlex,White,M,Plastic,293,36.9,7.7,6.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027807,MOSA-APP-00258,APP,Apparel,MOSA,Mosaic,Red,XS,Plastic,147,15.4,8.6,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027814,CSNV-HNK-00259,HNK,Home & Kitchen,CSNV,CasaNova,Black,One-Size,Plastic,208,31.6,9.1,1.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027821,GGRN-GRC-0025A,GRCY,Grocery,GGRN,GoodGrain,Black,One-Size,Leather,379,11.6,10.8,7.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027838,CSNV-HNK-0025B,HNK,Home & Kitchen,CSNV,CasaNova,Gray,One-Size,Leather,66,3.9,16.2,10.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027845,ACME-CE-0025C,CE,Electronics,ACME,AcmeTech,Blue,One-Size,Cotton,150,19.7,12.1,13.1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027852,NTHR-APP-0025D,APP,Apparel,NTHR,NorthThread,Beige,S,Steel,106,36.5,10.9,4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027869,WRMH-HNK-0025E,HNK,Home & Kitchen,WRMH,WarmHearth,White,One-Size,Cotton,229,13.2,24.1,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027876,FTFX-APP-0025F,APP,Apparel,FTFX,FitFlex,White,One-Size,Rubber,160,19.5,16.2,8.1,29,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027883,NTHR-APP-0025G,APP,Apparel,NTHR,NorthThread,Purple,XXL,Cotton,835,10.8,7.7,1.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027890,STCR-HNK-0025H,HNK,Home & Kitchen,STCR,SteelCraft,Gray,One-Size,Paper,535,21.4,15.2,13.6,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027906,AQPR-HNK-0025I,HNK,Home & Kitchen,AQPR,AquaPure,Black,One-Size,Wood,222,3,3.4,7.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027913,URTL-APP-0025J,APP,Apparel,URTL,UrbanTrail,Silver,One-Size,Rubber,664,16.1,14.2,9.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027920,URTL-APP-0025K,APP,Apparel,URTL,UrbanTrail,Gray,L,Cotton,259,24.6,13,6.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027937,BTNQ-BPC-0025L,BPC,Beauty & Personal Care,BTNQ,Botaniq,Pink,One-Size,Wood,390,3,14.3,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027944,FTFX-APP-0025M,APP,Apparel,FTFX,FitFlex,Red,XL,Glass,393,16.1,10,10.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027951,ABLF-APP-0025N,APP,Apparel,ABLF,AmberLeaf,Purple,One-Size,Polyester,225,17,10.8,11.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027968,PRSD-SPT-0025O,SPT,Sports & Outdoors,PRSD,ProStride,White,XS,Steel,194,22.5,2,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027975,DLHV-GRC-0025P,GRCY,Grocery,DLHV,DailyHarvest,Blue,One-Size,Paper,125,31.8,12.9,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027982,ZNTH-CE-0025Q,CE,Electronics,ZNTH,Zenith,Black,One-Size,Aluminum,253,7.5,7,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000027999,NTCH-GRC-0025R,GRCY,Grocery,NTCH,NutriChoice,White,One-Size,Aluminum,929,20,18.6,10.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028002,NTHR-APP-0025S,APP,Apparel,NTHR,NorthThread,Beige,S,Plastic,101,18.6,8.6,6,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028019,FRMJ-GRC-0025T,GRCY,Grocery,FRMJ,FarmJoy,Red,One-Size,Steel,545,29.3,13.9,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028026,SKYL-CE-0025U,CE,Electronics,SKYL,SkyLink,Green,One-Size,Aluminum,294,31.5,8.2,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028033,BYTM-CE-0025V,CE,Electronics,BYTM,ByteMax,Gray,One-Size,Plastic,153,20.6,12.4,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028040,ECOT-CE-0025W,CE,Electronics,ECOT,EcoTone,White,One-Size,Leather,252,20.9,15,9.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028057,FTFX-APP-0025X,APP,Apparel,FTFX,FitFlex,Navy,XL,Leather,840,5.4,8.8,9.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028064,CKMT-HNK-0025Y,HNK,Home & Kitchen,CKMT,CookMate,Purple,One-Size,Wood,369,12.3,15.6,13.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028071,NTHR-APP-0025Z,APP,Apparel,NTHR,NorthThread,Green,M,Plastic,81,16.1,9.4,12,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028088,STCR-HNK-00260,HNK,Home & Kitchen,STCR,SteelCraft,Pink,One-Size,Rubber,236,20.6,12.9,9.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028095,FRFL-GRC-00261,GRCY,Grocery,FRFL,FreshFields,Pink,One-Size,Aluminum,396,37.7,15.5,6,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028101,KDLN-TOY-00262,TOY,Toys & Games,KDLN,KiddoLand,Red,One-Size,Cotton,97,27.6,28.7,3.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028118,BTNQ-BPC-00263,BPC,Beauty & Personal Care,BTNQ,Botaniq,Navy,One-Size,Steel,138,24.1,8.8,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028125,ABLF-APP-00264,APP,Apparel,ABLF,AmberLeaf,Purple,M,Glass,129,5.4,10.1,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028132,BTNQ-BPC-00265,BPC,Beauty & Personal Care,BTNQ,Botaniq,Purple,One-Size,Cotton,98,20.8,2,9.9,14,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028149,STCR-HNK-00266,HNK,Home & Kitchen,STCR,SteelCraft,Blue,One-Size,Cotton,94,27.9,15.8,3.5,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028156,CSNV-HNK-00267,HNK,Home & Kitchen,CSNV,CasaNova,Blue,One-Size,Glass,66,16.5,15.1,7.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028163,HMNS-HNK-00268,HNK,Home & Kitchen,HMNS,HomeNest,Blue,One-Size,Plastic,114,24.2,12.5,9.4,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028170,ALMS-BPC-00269,BPC,Beauty & Personal Care,ALMS,AloeMist,Gray,One-Size,Cotton,350,11.3,15.8,7.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028187,MOSA-APP-0026A,APP,Apparel,MOSA,Mosaic,Purple,XXL,Wood,1091,23.2,5.4,10.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028194,KDLN-TOY-0026B,TOY,Toys & Games,KDLN,KiddoLand,Silver,One-Size,Plastic,105,22.7,10.2,11.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028200,GGRN-GRC-0026C,GRCY,Grocery,GGRN,GoodGrain,Blue,One-Size,Leather,136,22.9,6.4,9.9,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028217,ECOT-CE-0026D,CE,Electronics,ECOT,EcoTone,Black,One-Size,Aluminum,80,16.7,14.4,13.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028224,ABLF-APP-0026E,APP,Apparel,ABLF,AmberLeaf,Green,One-Size,Plastic,145,16.5,17.6,10.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028231,SMLN-SPT-0026F,SPT,Sports & Outdoors,SMLN,SummitLine,Black,S,Rubber,130,23.7,11.9,2.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028248,SMLN-SPT-0026G,SPT,Sports & Outdoors,SMLN,SummitLine,Beige,XL,Aluminum,338,19.3,13.5,9.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028255,HMNS-HNK-0026H,HNK,Home & Kitchen,HMNS,HomeNest,Navy,One-Size,Glass,532,9.7,6.6,5.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028262,GMFG-TOY-0026I,TOY,Toys & Games,GMFG,GameForge,Gray,One-Size,Glass,423,34.5,13.4,8.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028279,DLHV-GRC-0026J,GRCY,Grocery,DLHV,DailyHarvest,Yellow,One-Size,Cotton,243,20.1,12.9,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028286,PGTR-BKS-0026K,BKS,Books,PGTR,PageTurner,null,One-Size,Steel,140,29.5,14.9,10.9,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028293,URTL-APP-0026L,APP,Apparel,URTL,UrbanTrail,Gray,S,Aluminum,249,14.6,11.5,6.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028309,NTHR-APP-0026M,APP,Apparel,NTHR,NorthThread,Silver,S,Rubber,230,22.6,7.1,8.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028316,PKPR-SPT-0026N,SPT,Sports & Outdoors,PKPR,PeakPro,Gray,M,Polyester,334,23.5,11.1,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028323,FRMJ-GRC-0026O,GRCY,Grocery,FRMJ,FarmJoy,Silver,One-Size,Leather,366,27.9,14,8.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028330,CBLT-APP-0026P,APP,Apparel,CBLT,CobaltWear,Yellow,XXL,Aluminum,490,12.6,18.1,13.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028347,PGTR-BKS-0026Q,BKS,Books,PGTR,PageTurner,null,One-Size,Glass,168,24.7,13.1,12.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028354,GMFG-TOY-0026R,TOY,Toys & Games,GMFG,GameForge,Red,One-Size,Wood,63,11.3,17.2,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028361,TNGR-TOY-0026S,TOY,Toys & Games,TNGR,TinyGears,White,One-Size,Glass,541,20.5,24.7,16.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028378,HRBC-BPC-0026T,BPC,Beauty & Personal Care,HRBC,HerbaCare,Purple,One-Size,Steel,438,28.5,22.7,12.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028385,DMLX-BPC-0026U,BPC,Beauty & Personal Care,DMLX,DermaLux,Blue,One-Size,Rubber,1725,15.3,6.3,9.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028392,URTL-APP-0026V,APP,Apparel,URTL,UrbanTrail,Navy,S,Steel,358,22.6,7.7,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028408,PLCB-TOY-0026W,TOY,Toys & Games,PLCB,PlayCube,Silver,One-Size,Plastic,107,21,9.5,14.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028415,ARFT-SPT-0026X,SPT,Sports & Outdoors,ARFT,AeroFit,Green,XXL,Steel,275,20.9,6.9,11.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028422,ECOT-CE-0026Y,CE,Electronics,ECOT,EcoTone,Red,One-Size,Wood,111,10.6,14.3,4.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028439,BLIN-BKS-0026Z,BKS,Books,BLIN,BlueInk,null,One-Size,Plastic,137,18.7,18.2,4.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028446,TRBZ-SPT-00270,SPT,Sports & Outdoors,TRBZ,TrailBlazer,Green,XXL,Rubber,463,22.8,19.2,3.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028453,BLIN-BKS-00271,BKS,Books,BLIN,BlueInk,null,One-Size,Glass,2025,15.9,12.5,6.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028460,BTNQ-BPC-00272,BPC,Beauty & Personal Care,BTNQ,Botaniq,Green,One-Size,Cotton,1046,23.6,14.3,13.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028477,HMNS-HNK-00273,HNK,Home & Kitchen,HMNS,HomeNest,Purple,One-Size,Rubber,177,22.9,16.3,8.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028484,ACME-CE-00274,CE,Electronics,ACME,AcmeTech,Yellow,One-Size,Wood,181,25,7.7,8.4,24,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028491,FTFX-APP-00275,APP,Apparel,FTFX,FitFlex,Green,M,Polyester,159,11.1,13,9.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028507,AQPR-HNK-00276,HNK,Home & Kitchen,AQPR,AquaPure,Blue,One-Size,Leather,779,30.6,7.2,3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028514,CBLT-APP-00277,APP,Apparel,CBLT,CobaltWear,Pink,M,Polyester,240,11.1,3.1,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028521,AQPR-HNK-00278,HNK,Home & Kitchen,AQPR,AquaPure,Green,One-Size,Polyester,216,26.4,17.4,3.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028538,DMLX-BPC-00279,BPC,Beauty & Personal Care,DMLX,DermaLux,Beige,One-Size,Paper,265,8.5,16.4,9.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028545,PHTX-CE-0027A,CE,Electronics,PHTX,Photonix,Green,One-Size,Cotton,85,16.3,18.3,8.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028552,CKMT-HNK-0027B,HNK,Home & Kitchen,CKMT,CookMate,White,One-Size,Leather,1051,22.6,9.2,7.6,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028569,PRSD-SPT-0027C,SPT,Sports & Outdoors,PRSD,ProStride,Purple,XXL,Glass,168,21.7,10.4,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028576,PRLV-HNK-0027D,HNK,Home & Kitchen,PRLV,PureLiving,Navy,One-Size,Plastic,141,27.7,22.4,10.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028583,ZNTH-CE-0027E,CE,Electronics,ZNTH,Zenith,Red,One-Size,Glass,348,23.1,6.5,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028590,QLHS-BKS-0027F,BKS,Books,QLHS,QuillHouse,null,One-Size,Glass,166,17.3,14.3,10.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028606,TNGR-TOY-0027G,TOY,Toys & Games,TNGR,TinyGears,White,One-Size,Glass,168,31.2,7.9,9.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028613,ALMS-BPC-0027H,BPC,Beauty & Personal Care,ALMS,AloeMist,Beige,One-Size,Wood,370,21.3,11.7,9.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000028620,PLCB-TOY-0027I,TOY,Toys & Games,PLCB,PlayCube,Pink,One-Size,Polyester,134,10.7,6.3,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
