dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp,processed_time
2025-08-08,2025-08-08T16:28:33.000Z,CUST000000056438,651750,2,2000000104805,1,USD,885,9,98,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T05:31:02.000Z,CUST000000043060,651774,3,2000000318691,2,AED,430,6,146,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:17:51.000Z,CUST000000062166,651779,1,2000000093857,1,INR,91957,4,10612,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:06:33.000Z,CUST000000185494,651788,1,2000000446172,1,USD,63,3,4,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T12:13:03.000Z,CUST000000266544,651789,1,2000000072487,3,INR,1216,12,388,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T09:46:44.000Z,CUST000000291576,651808,1,2000000346656,1,AED,264,17,27,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T11:03:42.000Z,CUST000000294833,651809,2,2000000030333,1,GBP,38,19,2,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T01:04:00.000Z,CUST000000150154,651828,1,2000000216430,1,INR,57645,1,2859,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T11:35:17.000Z,CUST000000164403,651846,1,2000000403335,2,INR,766,4,265,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T09:43:44.000Z,CUST000000026709,651853,2,2000000262710,1,CAD,122,0,15,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T13:10:28.000Z,CUST000000112799,651867,1,2000000175874,1,INR,5868,3,683,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T10:20:31.000Z,CUST000000021542,651869,3,2000000006185,1,INR,51201,0,6145,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:11:49.000Z,CUST000000041275,651874,3,2000000340593,1,INR,4628,12,204,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:14:47.000Z,CUST000000101341,651899,3,2000000269320,1,USD,727,6,83,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:18:04.000Z,CUST000000003736,651915,1,2000000210063,1,INR,1262,5,216,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T01:21:33.000Z,CUST000000061140,651937,3,2000000372228,2,INR,2666,8,245,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T04:22:35.000Z,CUST000000266373,651943,1,2000000145280,1,CAD,17,5,2,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T04:27:10.000Z,CUST000000156447,651946,2,2000000466606,1,INR,24184,9,1098,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T17:55:02.000Z,CUST000000101865,651967,1,2000000344676,1,AED,1250,6,211,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T23:15:27.000Z,CUST000000293072,652002,1,2000000324357,1,GBP,61,2,8,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T04:25:51.000Z,CUST000000010476,652011,3,2000000408804,1,AUD,200,0,37,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T23:20:26.000Z,CUST000000167898,652016,1,2000000119076,1,INR,80209,2,9442,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:51:34.000Z,CUST000000061665,652041,1,2000000203751,1,INR,2775,6,314,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:51:34.000Z,CUST000000061665,652041,2,2000000399508,2,INR,1065,1,253,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T12:55:28.000Z,CUST000000185766,652047,1,2000000439341,3,AED,176,15,23,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T14:25:14.000Z,CUST000000126228,652063,1,2000000432809,1,INR,2207,2,259,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T04:38:55.000Z,CUST000000009089,652064,2,2000000291130,1,INR,1669,16,253,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T23:38:05.000Z,CUST000000199145,652066,1,2000000293233,2,INR,854,6,193,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:16:46.000Z,CUST000000232851,652072,1,2000000286976,1,GBP,18,0,3,Website,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:16:02.000Z,CUST000000158260,652088,2,2000000408811,1,INR,5869,12,931,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T03:47:11.000Z,CUST000000172837,652090,1,2000000482392,2,INR,65663,8,6029,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T10:48:33.000Z,CUST000000285019,652121,1,2000000251325,1,INR,78001,24,7072,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T11:46:21.000Z,CUST000000064470,652135,1,2000000477701,1,INR,49806,6,5632,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T21:11:25.000Z,CUST000000031170,652146,3,2000000304489,1,INR,3512,14,363,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:20:42.000Z,CUST000000204259,652147,1,2000000430867,1,INR,29720,7,3332,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T19:58:05.000Z,CUST000000108650,652154,3,2000000201559,1,INR,2888,16,292,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:12:43.000Z,CUST000000277631,652155,1,2000000403632,1,INR,3777,2,443,Website,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T15:25:11.000Z,CUST000000118050,652168,1,2000000196701,1,INR,10029,23,926,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T20:48:27.000Z,CUST000000130509,652180,4,2000000327761,3,GBP,29,7,10,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T10:06:29.000Z,CUST000000169952,652190,3,2000000257679,3,GBP,263,5,91,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T05:25:12.000Z,CUST000000125780,652198,1,2000000137841,1,INR,1290,19,53,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T06:49:02.000Z,CUST000000007762,652201,1,2000000089812,1,INR,65348,12,2886,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T09:02:39.000Z,CUST000000011579,652202,1,2000000160030,3,GBP,95,0,35,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:50:41.000Z,CUST000000054410,652203,2,2000000014951,1,INR,51314,12,5430,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T06:18:48.000Z,CUST000000122775,652204,1,2000000196725,1,INR,3041,12,481,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T20:35:44.000Z,CUST000000146340,652215,2,2000000150512,1,INR,3286,4,159,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T21:34:26.000Z,CUST000000163953,652219,1,2000000040462,2,AED,129,21,37,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T21:34:26.000Z,CUST000000163953,652219,2,2000000111209,1,AED,131,9,15,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T21:14:38.000Z,CUST000000262438,652223,2,2000000227153,1,CAD,12,0,1,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T01:24:45.000Z,CUST000000209619,652247,1,2000000178998,3,GBP,43,0,16,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T11:42:25.000Z,CUST000000028827,652254,1,2000000231105,1,INR,33698,10,1525,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T05:07:44.000Z,CUST000000286883,652259,1,2000000333236,2,INR,1119,3,262,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T15:19:27.000Z,CUST000000110266,652261,2,2000000227856,1,INR,1214,0,219,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:20:50.000Z,CUST000000115711,652267,1,2000000274744,1,USD,33,12,2,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T01:19:28.000Z,CUST000000028508,652268,1,2000000378589,4,INR,989,17,592,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T11:12:09.000Z,CUST000000079524,652272,2,2000000399799,1,INR,3125,16,476,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T16:36:21.000Z,CUST000000178087,652278,1,2000000167138,2,INR,4654,16,390,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T00:32:10.000Z,CUST000000252081,652281,1,2000000234946,1,INR,2873,2,141,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T21:14:52.000Z,CUST000000025498,652289,1,2000000405223,1,CAD,113,14,12,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T18:38:43.000Z,CUST000000262689,652290,2,2000000126333,3,INR,1709,11,825,Website,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T07:54:15.000Z,CUST000000275449,652291,1,2000000375847,1,GBP,121,9,14,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T04:05:13.000Z,CUST000000113412,652295,1,2000000113319,2,AUD,131,1,32,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-08,2025-08-08T06:35:40.000Z,CUST000000026505,652305,1,2000000101347,1,CAD,27,23,3,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-08.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T11:24:44.000Z,CUST000000171950,652322,3,2000000244716,1,AED,18,20,3,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:18:00.000Z,CUST000000026548,652335,2,2000000044880,1,AUD,26,11,5,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T13:43:22.000Z,CUST000000008928,652341,1,2000000349213,1,INR,103739,10,11209,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:41:16.000Z,CUST000000275246,652357,1,2000000033914,1,CAD,41,13,7,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T05:47:36.000Z,CUST000000161279,652383,1,2000000256375,1,AED,105,1,19,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T16:23:15.000Z,CUST000000024566,652387,2,2000000372976,1,AUD,85,9,10,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T06:38:58.000Z,CUST000000170167,652389,2,2000000430263,1,INR,656,17,28,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T22:53:32.000Z,CUST000000250263,652403,1,2000000000503,1,GBP,38,15,2,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T18:20:34.000Z,CUST000000293038,652407,1,2000000497396,1,INR,399,12,18,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T00:26:39.000Z,CUST000000131824,652423,1,2000000113203,1,INR,6881,4,330,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T09:21:01.000Z,CUST000000112749,652429,1,2000000114507,1,INR,5147,13,536,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:27:12.000Z,CUST000000012425,652434,1,2000000229218,1,GBP,33,6,4,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:04:31.000Z,CUST000000126513,652440,1,2000000380865,1,INR,5286,1,262,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T21:31:39.000Z,CUST000000227337,652441,1,2000000490977,1,INR,904,8,100,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T07:01:49.000Z,CUST000000186442,652475,2,2000000219516,1,USD,8,5,1,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:56:55.000Z,CUST000000223329,652487,1,2000000085562,1,INR,4692,8,517,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T13:51:29.000Z,CUST000000126690,652498,1,2000000007205,1,SGD,39,11,5,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T04:07:44.000Z,CUST000000149274,652503,1,2000000241425,1,SGD,30,7,6,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T22:24:46.000Z,CUST000000228992,652506,1,2000000205113,1,USD,3,0,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T06:30:47.000Z,CUST000000062352,652525,2,2000000389806,2,GBP,28,5,3,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T05:08:49.000Z,CUST000000192801,652534,1,2000000324609,1,INR,436,0,53,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T12:25:45.000Z,CUST000000049105,652544,2,2000000110899,1,GBP,345,21,14,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T05:59:06.000Z,CUST000000125869,652547,1,2000000305714,1,INR,1793,19,73,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T07:24:45.000Z,CUST000000172872,652551,1,2000000039640,2,SGD,90,17,8,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T02:13:27.000Z,CUST000000041986,652554,1,2000000289755,1,INR,79731,16,12072,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T02:49:32.000Z,CUST000000107991,652578,1,2000000497662,2,GBP,11,15,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T23:28:29.000Z,CUST000000019954,652579,2,2000000229522,2,INR,1410,10,304,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T20:26:43.000Z,CUST000000003600,652580,2,2000000097213,1,INR,1260,12,134,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T20:26:43.000Z,CUST000000003600,652580,4,2000000258874,1,INR,36796,0,6619,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T10:08:59.000Z,CUST000000166828,652591,2,2000000353371,1,USD,352,4,41,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T17:34:38.000Z,CUST000000243451,652598,3,2000000410241,2,INR,9749,9,3180,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T07:44:43.000Z,CUST000000284914,652608,2,2000000128382,1,INR,1169,16,178,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T08:23:29.000Z,CUST000000020911,652624,1,2000000256894,1,INR,65445,9,7150,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T11:40:59.000Z,CUST000000254326,652639,1,2000000091617,1,SGD,780,20,76,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-09,2025-08-09T16:23:19.000Z,CUST000000086321,652651,1,2000000177021,1,INR,1746,0,210,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-09.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
